"REF_DATE","GEO","DGUID","Milled wheat and wheat flour produced","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-02","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","56","","","","0"
"2023-03","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","66","","","","0"
"2023-04","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","56","","","","0"
"2023-05","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","63","","","","0"
"2023-06","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","63","","","","0"
"2023-07","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","62","","","","0"
"2023-08","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","67","","","","0"
"2023-09","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","65","","","","0"
"2023-10","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","64","","","","0"
"2023-11","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","67","","","","0"
"2023-12","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","58","","","","0"
"2024-01","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","61","","","","0"
"2024-02","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","56","","","","0"
"2024-03","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","59","","","","0"
"2024-04","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","61","","","","0"
"2024-05","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","63","","","","0"
"2024-06","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","55","","","","0"
"2024-07","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","63","","","","0"
"2024-08","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","64","","","","0"
"2024-09","Canada","2016A000011124","Millfeeds produced","Metric tonnes","214","thousands","3","v41294766","1.14","56","","","","0"


